instance_id,case_id,alpha,train_count,objective_family,train_id_count,test_id_count,train_ids_sha256,test_ids_sha256,asc_task_id,desc_task_id,asc_order_provenance,desc_order_provenance,asc_validation_status,desc_validation_status,asc_solver_status,desc_solver_status,asc_mip_gap,desc_mip_gap,asc_runtime_seconds,desc_runtime_seconds,certification_outcome
new20x20,case03,0.03,100,CVaR,100,1000,e6b988235e0cb99b090f4a2dec0acef075f84bb5c19053bc5e0112e3b95dd0a7,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_013_task_011,worker_013_task_001,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Feasible,0.09087207,0.08275222,1804.73199952,1806.54951533,neither
new20x20,case03,0.03,100,Expected,100,1000,e6b988235e0cb99b090f4a2dec0acef075f84bb5c19053bc5e0112e3b95dd0a7,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_013_task_005,worker_013_task_000,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000000,0.00000000,22.70804610,51.19803703,both
new20x20,case03,0.03,100,MeanCVaR,100,1000,e6b988235e0cb99b090f4a2dec0acef075f84bb5c19053bc5e0112e3b95dd0a7,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_013_task_017,worker_013_task_002,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Feasible,0.16290969,0.01846002,1804.58993932,1806.05272688,neither
new20x20,case03,0.03,200,CVaR,200,1000,bd7895c107f7ae1bde4c18b6973ece043ecc1ba646f668273f4cbf5aebcdbe64,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_028_task_011,worker_028_task_001,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Feasible,0.18530847,0.18530847,1807.86550545,1812.70026241,neither
new20x20,case03,0.03,200,Expected,200,1000,bd7895c107f7ae1bde4c18b6973ece043ecc1ba646f668273f4cbf5aebcdbe64,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_028_task_005,worker_028_task_000,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000000,0.00000000,56.05534138,110.02251285,both
new20x20,case03,0.03,200,MeanCVaR,200,1000,bd7895c107f7ae1bde4c18b6973ece043ecc1ba646f668273f4cbf5aebcdbe64,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_028_task_017,worker_028_task_002,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Optimal,0.10567396,0.00097039,1805.45817046,770.53411396,desc-only
new20x20,case04,0.01,100,CVaR,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_004_task_011,worker_004_task_001,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000000,0.00075272,30.94658986,23.43882695,both
new20x20,case04,0.01,100,Expected,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_004_task_005,worker_004_task_000,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00046138,0.00082972,5.72884080,13.57477912,both
new20x20,case04,0.01,100,MeanCVaR,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_004_task_017,worker_004_task_002,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000000,0.00000000,36.62528440,19.10388209,both
new20x20,case04,0.01,200,CVaR,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_019_task_011,worker_019_task_001,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00094056,0.00044286,157.22389469,129.47330229,both
new20x20,case04,0.01,200,Expected,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_019_task_005,worker_019_task_000,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000000,0.00000000,15.49141150,21.22206832,both
new20x20,case04,0.01,200,MeanCVaR,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_019_task_017,worker_019_task_002,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000000,0.00000000,45.71434624,33.38541228,both
new20x20,case04,0.02,100,CVaR,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_009_task_011,worker_009_task_001,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Feasible,0.08374836,0.08508396,1806.47923368,1804.74610344,neither
new20x20,case04,0.02,100,Expected,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_009_task_005,worker_009_task_000,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000000,0.00000000,21.15766502,32.00955603,both
new20x20,case04,0.02,100,MeanCVaR,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_009_task_017,worker_009_task_002,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Feasible,0.03220725,0.03684748,1804.20358767,1805.96246985,neither
new20x20,case04,0.02,200,CVaR,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_024_task_011,worker_024_task_001,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00089238,0.00095555,1747.71773767,1714.10312631,both
new20x20,case04,0.02,200,Expected,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_024_task_005,worker_024_task_000,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000000,0.00096360,26.32412831,43.33762974,both
new20x20,case04,0.02,200,MeanCVaR,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_024_task_017,worker_024_task_002,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00033557,0.00000000,519.26774336,150.31080707,both
new20x20,case04,0.03,100,CVaR,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_014_task_011,worker_014_task_001,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Feasible,0.10211455,0.10868577,1807.72901570,1807.79262060,neither
new20x20,case04,0.03,100,Expected,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_014_task_005,worker_014_task_000,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Feasible,0.00000000,0.06011976,55.39698663,1807.52953683,asc-only
new20x20,case04,0.03,100,MeanCVaR,100,1000,605dff7fedb226d78e0dc10b082ad3821a4348e0142bc2cbf7f9f58d7f52cf89,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_014_task_017,worker_014_task_002,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Feasible,0.01999062,0.01347649,1803.60077200,1805.89803707,neither
new20x20,case04,0.03,200,CVaR,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_029_task_011,worker_029_task_001,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Feasible,0.02756635,0.05382343,1807.44293982,1811.79513068,neither
new20x20,case04,0.03,200,Expected,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_029_task_005,worker_029_task_000,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Optimal,Optimal,0.00000325,0.00044012,47.55402837,91.69510386,both
new20x20,case04,0.03,200,MeanCVaR,200,1000,4a81c8e7867ff4e4a3a16ecd56a23900da023660194a908a0ff3ceb6539a768a,2867dea81d8e8a4ba8d2647094c47413358517a576433e506df89718dc87d176,worker_029_task_017,worker_029_task_002,inferred: legacy base method and documented eta-asc default,"recorded explicitly in manifest, CSV, and JSON",pass,pass,Feasible,Optimal,0.13887461,0.00095893,1804.95913487,576.64239204,desc-only
